account_npi,call_type,call_record_type,date,account_target_type,territory
66930EBAD7,Group Detail,Marketing Event,1/13/2024,DSA NT AFFILIATE,3501A1
,Sample Only,SAM HCO Call Report,,DSS TOP 30,3102A1
,Call Only,P2P Call,4/14/2024,DSS TOP 30,3601A1
2058373065,Group Detail,Sampled Call,2/19/2024,DSS TOP 30,3602S1
2355234622,Call Only,Marketing Event,12/18/2024,DSA TOP 30,3203S1
1659335807,Sample Only,POC Call Report,1/5/2024,DSA TOP 30,3502S1
1952311890,Detail Only,Marketing Event,10/15/2024,DSA NEXT BEST,3301A1
1509165765,Detail Only,Sampled Call,9/13/2024,DSA NT AFFILIATE,3401S1
2934728805,Sample Only,POC Call Report,5/13/2024,NON-TARGET,3302A1
1350811376,Sample Only,Group Training,10/6/2024,NON-TARGET,3501A1
1270187311,Group Detail,Non-Sampled Call,11/4/2024,DSA NEXT BEST,3303A1
1903874517,Sample Only,POC Call Report,2/18/2024,DSA NEXT BEST,3103A1
2125057436,Detail with Sample,Group Training,8/8/2024,DSS TOP 30,3402S1
2651114981,Call Only,Marketing Event,,DSA NT AFFILIATE,3302A1
56CE8E5558,Sample Only,Group Training,1/9/2024,DSA TOP 30,3202S1
2094865207,Group Detail,HCP Call,7/8/2024,DSA TOP 30,3203S1
2891045482,Detail Only,Non-Sampled Call,2/15/2024,DSA NT AFFILIATE,3202S1
,Detail with Sample,Group Training,,DSA TOP 30,3103A1
2644331601,Detail with Sample,Marketing Event,,DSA TOP 30,3402S1
E76F208607,Sample Only,Event Call Report,7/20/2024,DSA NT AFFILIATE,3502S1
1150400701,Group Detail,POC Call Report,2/7/2024,DSA NEXT BEST,3202S1
1564108361,Call Only,POC Call Report,5/1/2024,DSA TOP 30,3301A1
1114595869,Detail with Sample,SAM HCO Call Report,6/7/2024,DSA TOP 30,3601A1
6C4D47F0DB,Group Detail,HCP Call,3/31/2024,DSA TOP 30,3203S1
2095311847,Group Detail,Group Training,1/13/2024,DSA TOP 30,3303A1
1501459489,Call Only,P2P Call,,DSA NEXT BEST,3202S1
2207087830,Group Detail,POC Call Report,3/18/2024,DSA NEXT BEST,3601A1
1678732205,Call Only,SAM HCO Call Report,2/19/2024,DSA NT AFFILIATE,3502S1
2913859761,Detail Only,Marketing Event,,DSA TOP 30,3201S1
1901047975,Detail Only,Non-Sampled Call,6/29/2024,DSA NT AFFILIATE,3303A1
8161885085,Detail with Sample,Event Call Report,10/8/2024,DSA NT AFFILIATE,3202S1
1792697441,Call Only,P2P Call,11/8/2024,DSA NT AFFILIATE,3402S1
2565049421,Sample Only,Event Call Report,10/9/2024,NON-TARGET,3302A1
1684738071,Group Detail,Non-Sampled Call,1/25/2024,DSA TOP 30,3501A1
2569686153,Group Detail,Sampled Call,10/15/2024,DSA TOP 30,3102A1
1633903511,Sample Only,P2P Call,5/22/2024,NON-TARGET,3502S1
8954072784,Group Detail,SAM HCO Call Report,8/8/2024,DSA NEXT BEST,3502S1
1379146747,Detail Only,SAM HCO Call Report,4/20/2024,DSA NEXT BEST,3101A1
2472495668,Detail Only,Event Call Report,10/30/2024,DSA TOP 30,3102A1
,Sample Only,POC Call Report,,DSA NT AFFILIATE,3602S1
,Call Only,HCP Call,11/29/2024,DSS TOP 30,3203S1
1790298820,Group Detail,Non-Sampled Call,5/24/2024,DSS TOP 30,3401S1
,Detail with Sample,HCP Call,,DSA TOP 30,3601A1
2580948616,Call Only,POC Call Report,4/23/2024,DSA NEXT BEST,3401S1
2178561581,Call Only,POC Call Report,5/22/2024,DSS TOP 30,3303A1
2745160388,Call Only,Marketing Event,9/12/2024,DSA NEXT BEST,3102A1
1767849431,Call Only,Non-Sampled Call,6/22/2024,NON-TARGET,3203S1
865DD1086F,Call Only,POC Call Report,12/23/2024,DSS TOP 30,3401S1
,Sample Only,HCP Call,,NON-TARGET,3401S1
E2508C5F4D,Sample Only,Group Training,6/4/2024,DSA TOP 30,3301A1
1127395495,Group Detail,Non-Sampled Call,7/25/2024,DSA TOP 30,3502S1
1304349143,Group Detail,Event Call Report,7/9/2024,NON-TARGET,3103A1
2179956251,Group Detail,Event Call Report,9/5/2024,DSS TOP 30,3602S1
2490416928,Sample Only,SAM HCO Call Report,10/23/2024,DSS TOP 30,3601A1
1094145925,Group Detail,SAM HCO Call Report,11/7/2024,DSA NT AFFILIATE,3501A1
1522693553,Group Detail,Group Training,,DSA NEXT BEST,3302A1
1847896543,Detail with Sample,SAM HCO Call Report,10/16/2024,NON-TARGET,3203S1
1886540630,Detail with Sample,SAM HCO Call Report,4/15/2024,NON-TARGET,3103A1
2829866959,Call Only,HCP Call,1/20/2024,DSA TOP 30,3501A1
1714666235,Detail with Sample,Non-Sampled Call,1/19/2024,DSA TOP 30,3501A1
1714666235,Group Detail,POC Call Report,10/3/2024,DSA NT AFFILIATE,3303A1
,Detail with Sample,Group Training,,NON-TARGET,3501A1
1493519720,Detail Only,HCP Call,4/25/2024,NON-TARGET,3602S1
,Sample Only,Marketing Event,5/11/2024,DSA NT AFFILIATE,3203S1
2669746964,Call Only,Marketing Event,11/16/2024,DSS TOP 30,3101A1
1668841156,Sample Only,SAM HCO Call Report,,DSA NT AFFILIATE,3203S1
1380977460,Call Only,SAM HCO Call Report,6/27/2024,NON-TARGET,3502S1
2097171199,Detail Only,SAM HCO Call Report,7/2/2024,NON-TARGET,3302A1
1735764860,Detail with Sample,Marketing Event,3/6/2024,DSA NT AFFILIATE,3303A1
1281060374,Group Detail,Group Training,8/19/2024,DSA NT AFFILIATE,3401S1
1991003359,Detail with Sample,Event Call Report,4/3/2024,DSA NT AFFILIATE,3502S1
2874991363,Detail with Sample,P2P Call,6/23/2024,DSA NT AFFILIATE,3502S1
2104617069,Sample Only,Non-Sampled Call,1/16/2024,NON-TARGET,3303A1
,Sample Only,Group Training,,DSA NEXT BEST,3203S1
2596424628,Detail with Sample,Non-Sampled Call,,DSA TOP 30,3202S1
1660001312,Call Only,Event Call Report,3/22/2024,NON-TARGET,3502S1
1732350903,Call Only,Non-Sampled Call,7/5/2024,NON-TARGET,3602S1
1979438486,Detail Only,Event Call Report,11/15/2024,DSA TOP 30,3303A1
1283208690,Detail with Sample,P2P Call,12/12/2024,DSA TOP 30,3502S1
,Group Detail,Group Training,1/8/2024,NON-TARGET,3401S1
1945498234,Sample Only,HCP Call,2/1/2024,DSA TOP 30,3102A1
2350694614,Detail Only,Sampled Call,12/30/2024,DSA TOP 30,3401S1
,Sample Only,HCP Call,,DSA NT AFFILIATE,3203S1
1442515365,Call Only,HCP Call,6/26/2024,NON-TARGET,3601A1
2685338135,Call Only,Sampled Call,,DSA NT AFFILIATE,3602S1
2844008355,Call Only,Marketing Event,9/15/2024,DSA NT AFFILIATE,3202S1
6500784530,Sample Only,POC Call Report,8/3/2024,DSS TOP 30,3101A1
1878888757,Detail Only,Event Call Report,9/1/2024,NON-TARGET,3502S1
1603335512,Group Detail,Marketing Event,,DSA TOP 30,3602S1
1310827587,Detail Only,Event Call Report,8/14/2024,DSA NEXT BEST,3303A1
2874991363,Detail Only,Marketing Event,9/24/2024,DSS TOP 30,3303A1
2901016260,Detail Only,Marketing Event,8/23/2024,DSA TOP 30,3401S1
2023113836,Group Detail,HCP Call,,DSA NEXT BEST,3501A1
2976019824,Call Only,SAM HCO Call Report,7/30/2024,DSA TOP 30,3601A1
FAE4301423,Detail with Sample,P2P Call,9/10/2024,DSA TOP 30,3401S1
1902282498,Group Detail,Marketing Event,11/21/2024,DSS TOP 30,3101A1
1993689239,Sample Only,HCP Call,2/12/2024,DSS TOP 30,3501A1
1533026389,Call Only,POC Call Report,9/19/2024,DSS TOP 30,3402S1
1422280576,Sample Only,POC Call Report,12/15/2024,DSA TOP 30,3601A1
1590664262,Detail Only,Group Training,5/2/2024,DSA NEXT BEST,3501A1
2396882454,Group Detail,Sampled Call,10/27/2024,DSS TOP 30,3102A1
1007846163,Call Only,Sampled Call,5/5/2024,DSS TOP 30,3201S1
2437739051,Detail with Sample,Sampled Call,10/29/2024,NON-TARGET,3302A1
2280742202,Sample Only,Group Training,6/13/2024,DSA NT AFFILIATE,3303A1
1045599212,Detail with Sample,Sampled Call,12/7/2024,DSA NEXT BEST,3303A1
2823609115,Group Detail,HCP Call,7/19/2024,DSS TOP 30,3203S1
,Detail Only,SAM HCO Call Report,,DSS TOP 30,3602S1
1291168431,Detail with Sample,P2P Call,7/15/2024,DSA NEXT BEST,3501A1
1564108361,Call Only,Sampled Call,7/10/2024,NON-TARGET,3201S1
1720866385,Sample Only,POC Call Report,5/23/2024,DSS TOP 30,3601A1
2054647553,Sample Only,SAM HCO Call Report,1/22/2024,DSA TOP 30,3502S1
1990815696,Sample Only,Group Training,8/5/2024,NON-TARGET,3203S1
1208689511,Sample Only,Event Call Report,3/15/2024,DSA NT AFFILIATE,3401S1
,Group Detail,Non-Sampled Call,10/29/2024,DSA TOP 30,3602S1
2727405447,Detail Only,Marketing Event,,NON-TARGET,3602S1
2325107668,Detail Only,HCP Call,10/30/2024,NON-TARGET,3101A1
1668418427,Group Detail,Group Training,,DSA NEXT BEST,3303A1
2087728479,Group Detail,Non-Sampled Call,1/29/2024,NON-TARGET,3602S1
1928036894,Sample Only,POC Call Report,7/16/2024,NON-TARGET,3401S1
1434431324,Detail with Sample,HCP Call,1/15/2024,DSA NT AFFILIATE,3201S1
2355234622,Detail Only,Event Call Report,9/29/2024,DSA TOP 30,3501A1
1004948715,Call Only,SAM HCO Call Report,2/8/2024,DSA NEXT BEST,3302A1
1455077196,Detail Only,P2P Call,2/27/2024,NON-TARGET,3501A1
,Sample Only,P2P Call,,DSA NT AFFILIATE,3402S1
,Group Detail,Marketing Event,2/16/2024,DSA TOP 30,3203S1
1792697441,Group Detail,SAM HCO Call Report,10/13/2024,DSA NT AFFILIATE,3602S1
2813399678,Call Only,HCP Call,4/14/2024,DSA NEXT BEST,3103A1
2891986255,Group Detail,Event Call Report,6/13/2024,DSA TOP 30,3301A1
,Sample Only,Sampled Call,,DSS TOP 30,3302A1
2405540994,Sample Only,Event Call Report,,NON-TARGET,3302A1
2644331601,Call Only,Non-Sampled Call,2/14/2024,DSA TOP 30,3302A1
,Group Detail,SAM HCO Call Report,3/24/2024,DSA TOP 30,3103A1
2637253275,Sample Only,Non-Sampled Call,,DSS TOP 30,3602S1
2745160388,Group Detail,SAM HCO Call Report,8/12/2024,NON-TARGET,3402S1
2613623087,Sample Only,POC Call Report,11/26/2024,DSS TOP 30,3502S1
2103149940,Sample Only,POC Call Report,10/7/2024,DSA NEXT BEST,3203S1
,Call Only,Non-Sampled Call,,DSA NT AFFILIATE,3102A1
2583863556,Group Detail,HCP Call,,DSA TOP 30,3102A1
5862447884,Detail Only,Group Training,6/12/2024,NON-TARGET,3602S1
2954501330,Detail Only,Event Call Report,12/11/2024,DSA NT AFFILIATE,3303A1
4886767534,Group Detail,P2P Call,9/27/2024,NON-TARGET,3201S1
1967251727,Detail with Sample,Event Call Report,12/22/2024,DSA TOP 30,3103A1
2355275419,Group Detail,Event Call Report,6/18/2024,DSA TOP 30,3402S1
FD8C78881D,Call Only,P2P Call,7/3/2024,DSA NEXT BEST,3301A1
1698825641,Detail with Sample,SAM HCO Call Report,2/10/2024,NON-TARGET,3501A1
1533026389,Sample Only,SAM HCO Call Report,,DSS TOP 30,3401S1
2027620083,Call Only,Non-Sampled Call,,DSA TOP 30,3301A1
1901804482,Detail with Sample,Non-Sampled Call,9/5/2024,DSA NEXT BEST,3501A1
,Detail Only,HCP Call,,DSS TOP 30,3101A1
1516170394,Sample Only,Group Training,2/4/2024,DSA NEXT BEST,3101A1
1238600884,Group Detail,Event Call Report,4/5/2024,NON-TARGET,3501A1
2254009844,Group Detail,Marketing Event,1/12/2024,NON-TARGET,3102A1
1776473603,Detail Only,Marketing Event,10/18/2024,DSA NEXT BEST,3202S1
1898686215,Sample Only,Non-Sampled Call,6/8/2024,DSS TOP 30,3203S1
8584252947,Call Only,P2P Call,,DSA NEXT BEST,3302A1
2760875241,Group Detail,Group Training,1/16/2024,DSA NEXT BEST,3302A1
1851053650,Detail with Sample,P2P Call,5/1/2024,DSS TOP 30,3303A1
2829866959,Call Only,Group Training,7/31/2024,DSA NEXT BEST,3103A1
2448080131,Detail Only,Marketing Event,3/18/2024,DSA NEXT BEST,3502S1
,Sample Only,P2P Call,,NON-TARGET,3502S1
2428608976,Detail Only,POC Call Report,1/26/2024,DSA TOP 30,3302A1
2135501837,Sample Only,SAM HCO Call Report,10/31/2024,NON-TARGET,3501A1
,Detail Only,Sampled Call,,DSA NT AFFILIATE,3302A1
,Detail Only,SAM HCO Call Report,8/1/2024,DSA NEXT BEST,3401S1
,Call Only,Event Call Report,3/28/2024,DSS TOP 30,3202S1
2475279945,Call Only,Sampled Call,4/15/2024,DSA TOP 30,3602S1
1347162495,Sample Only,Group Training,7/20/2024,DSA NEXT BEST,3201S1
2401746199,Detail Only,SAM HCO Call Report,,DSA TOP 30,3101A1
1353365164,Sample Only,SAM HCO Call Report,1/31/2024,DSA TOP 30,3402S1
2284074768,Detail with Sample,P2P Call,11/25/2024,DSA TOP 30,3303A1
2447148624,Detail Only,SAM HCO Call Report,4/22/2024,DSS TOP 30,3203S1
1199178029,Detail Only,Group Training,5/7/2024,DSA NEXT BEST,3602S1
8368905728,Sample Only,P2P Call,,DSS TOP 30,3201S1
2078178718,Sample Only,POC Call Report,8/11/2024,DSS TOP 30,3202S1
1660650738,Group Detail,SAM HCO Call Report,9/18/2024,DSA NT AFFILIATE,3303A1
,Detail with Sample,SAM HCO Call Report,6/5/2024,NON-TARGET,3202S1
,Detail Only,Group Training,,DSA NEXT BEST,3601A1
,Sample Only,P2P Call,8/10/2024,DSA TOP 30,3302A1
2354933984,Detail Only,P2P Call,4/14/2024,DSS TOP 30,3201S1
,Detail with Sample,Non-Sampled Call,4/15/2024,NON-TARGET,3201S1
2528433408,Sample Only,Non-Sampled Call,9/15/2024,DSA NT AFFILIATE,3601A1
2941979706,Call Only,Event Call Report,12/7/2024,DSA NT AFFILIATE,3303A1
2982927671,Detail Only,SAM HCO Call Report,12/3/2024,DSA TOP 30,3402S1
1148989252,Detail Only,POC Call Report,3/28/2024,DSS TOP 30,3303A1
,Detail with Sample,Marketing Event,,DSA TOP 30,3102A1
,Detail Only,SAM HCO Call Report,5/12/2024,NON-TARGET,3401S1
1304760174,Group Detail,Non-Sampled Call,2/23/2024,DSS TOP 30,3102A1
,Group Detail,SAM HCO Call Report,,DSA TOP 30,3401S1
2993293352,Sample Only,P2P Call,,DSA NT AFFILIATE,3301A1
2483927899,Call Only,SAM HCO Call Report,5/14/2024,DSA NT AFFILIATE,3401S1
1666822109,Call Only,Event Call Report,1/6/2024,DSA TOP 30,3201S1
1555458387,Sample Only,Non-Sampled Call,10/12/2024,DSA NEXT BEST,3402S1
1662940897,Group Detail,HCP Call,7/2/2024,DSA NT AFFILIATE,3303A1
1078802004,Group Detail,SAM HCO Call Report,11/26/2024,DSS TOP 30,3203S1
2017527991,Group Detail,Sampled Call,4/2/2024,DSA NEXT BEST,3102A1
1776843987,Group Detail,Non-Sampled Call,11/6/2024,DSA TOP 30,3401S1
1379146747,Detail with Sample,POC Call Report,5/16/2024,DSA NEXT BEST,3501A1
2770922488,Detail with Sample,Non-Sampled Call,9/30/2024,DSA TOP 30,3402S1
,Sample Only,Non-Sampled Call,7/6/2024,NON-TARGET,3302A1
9480922526,Call Only,Non-Sampled Call,7/18/2024,DSA NEXT BEST,3501A1
,Detail with Sample,SAM HCO Call Report,9/30/2024,DSA TOP 30,3102A1
2206054864,Sample Only,POC Call Report,4/24/2024,DSA TOP 30,3302A1
1114595869,Group Detail,POC Call Report,7/5/2024,DSA NEXT BEST,3601A1
2990133783,Group Detail,HCP Call,9/25/2024,DSA NT AFFILIATE,3101A1
1220248783,Group Detail,Event Call Report,10/29/2024,DSA TOP 30,3103A1
2103149940,Detail Only,Event Call Report,,DSA NEXT BEST,3101A1
5479649109,Group Detail,P2P Call,7/30/2024,DSS TOP 30,3602S1
1662607330,Detail with Sample,Non-Sampled Call,1/12/2024,DSA NEXT BEST,3103A1
A217CA64A4,Call Only,Sampled Call,7/27/2024,DSS TOP 30,3203S1
2261992612,Call Only,Sampled Call,2/9/2024,DSA NT AFFILIATE,3602S1
1422280576,Sample Only,Group Training,11/24/2024,DSA NEXT BEST,3302A1
2954501330,Sample Only,HCP Call,3/30/2024,NON-TARGET,3401S1
1954625982,Group Detail,Sampled Call,7/12/2024,DSS TOP 30,3501A1
1652904887,Detail Only,SAM HCO Call Report,10/14/2024,DSA TOP 30,3502S1
2904488489,Detail with Sample,Marketing Event,5/16/2024,DSA TOP 30,3101A1
2737499091,Detail with Sample,Marketing Event,3/9/2024,DSS TOP 30,3602S1
2615959901,Group Detail,SAM HCO Call Report,12/25/2024,NON-TARGET,3303A1
1026197739,Group Detail,Group Training,10/22/2024,DSA TOP 30,3103A1
2902911177,Detail Only,Event Call Report,1/2/2024,NON-TARGET,3401S1
2058923737,Call Only,Group Training,11/23/2024,DSA NEXT BEST,3202S1
2528433408,Detail Only,Marketing Event,11/10/2024,DSA NEXT BEST,3302A1
,Detail with Sample,HCP Call,7/26/2024,DSA TOP 30,3501A1
2119266050,Group Detail,Sampled Call,,DSS TOP 30,3302A1
,Sample Only,SAM HCO Call Report,,DSS TOP 30,3501A1
2252560418,Call Only,HCP Call,8/5/2024,NON-TARGET,3103A1
2702550001,Sample Only,P2P Call,11/12/2024,DSA NEXT BEST,3103A1
,Group Detail,POC Call Report,,DSS TOP 30,3301A1
613CEFB57F,Sample Only,POC Call Report,6/30/2024,DSA NEXT BEST,3402S1
8745492267,Detail with Sample,Marketing Event,6/27/2024,NON-TARGET,3401S1
1150400701,Detail Only,Sampled Call,2/24/2024,DSA NEXT BEST,3401S1
2742400217,Detail with Sample,POC Call Report,9/4/2024,NON-TARGET,3301A1
1478731829,Detail Only,Event Call Report,2/20/2024,DSA TOP 30,3102A1
,Sample Only,Sampled Call,6/10/2024,DSA NEXT BEST,3203S1
2822835878,Detail Only,Sampled Call,12/1/2024,DSA NT AFFILIATE,3402S1
2530157623,Detail with Sample,P2P Call,,DSA TOP 30,3302A1
1600602187,Call Only,HCP Call,2/7/2024,NON-TARGET,3201S1
2250370523,Group Detail,SAM HCO Call Report,10/24/2024,DSA NT AFFILIATE,3202S1
1543411688,Call Only,HCP Call,8/12/2024,DSS TOP 30,3303A1
2038497240,Detail Only,Marketing Event,,DSA NT AFFILIATE,3501A1
1909203281,Group Detail,P2P Call,9/16/2024,DSA NEXT BEST,3103A1
1863817357,Call Only,Non-Sampled Call,7/27/2024,DSA NEXT BEST,3602S1
1208689511,Group Detail,Marketing Event,7/4/2024,NON-TARGET,3202S1
1281619132,Group Detail,SAM HCO Call Report,8/31/2024,DSA NT AFFILIATE,3303A1
,Detail with Sample,Marketing Event,10/14/2024,DSA NT AFFILIATE,3402S1
1883973313,Group Detail,Group Training,9/6/2024,NON-TARGET,3402S1
1630232096,Group Detail,Sampled Call,8/18/2024,DSA NT AFFILIATE,3401S1
1283208690,Detail with Sample,Marketing Event,,DSA NEXT BEST,3602S1
,Group Detail,Group Training,,DSA TOP 30,3102A1
1437975178,Detail with Sample,POC Call Report,6/21/2024,NON-TARGET,3202S1
2840723346,Sample Only,POC Call Report,2/25/2024,NON-TARGET,3402S1
,Call Only,Event Call Report,,DSA NEXT BEST,3102A1
1974510388,Sample Only,Non-Sampled Call,5/21/2024,DSA NT AFFILIATE,3201S1
1863817357,Group Detail,P2P Call,5/15/2024,DSS TOP 30,3601A1
,Call Only,Group Training,,DSA NEXT BEST,3101A1
1583980816,Detail Only,Group Training,,DSS TOP 30,3601A1
8D1104752A,Detail Only,Sampled Call,11/4/2024,NON-TARGET,3302A1
1792387548,Call Only,POC Call Report,4/14/2024,NON-TARGET,3302A1
2095311847,Call Only,Sampled Call,1/15/2024,DSA NEXT BEST,3302A1
1852020823,Call Only,POC Call Report,3/18/2024,NON-TARGET,3101A1
1219179080,Group Detail,SAM HCO Call Report,11/1/2024,DSA TOP 30,3102A1
1422280576,Sample Only,P2P Call,2/7/2024,DSA NEXT BEST,3501A1
1733020273,Detail with Sample,P2P Call,7/5/2024,DSS TOP 30,3602S1
1083688018,Detail Only,Marketing Event,,DSA TOP 30,3101A1
,Detail with Sample,Marketing Event,3/29/2024,DSA NT AFFILIATE,3401S1
,Group Detail,P2P Call,5/13/2024,DSA NT AFFILIATE,3103A1
1229788656,Detail with Sample,HCP Call,3/6/2024,DSA NEXT BEST,3301A1
1270187311,Detail with Sample,Marketing Event,10/26/2024,DSA TOP 30,3202S1
2441253890,Detail with Sample,Event Call Report,3/22/2024,NON-TARGET,3302A1
,Call Only,P2P Call,,DSA TOP 30,3501A1
9471203142,Call Only,HCP Call,2/15/2024,DSA NT AFFILIATE,3202S1
1731004501,Sample Only,Non-Sampled Call,9/2/2024,NON-TARGET,3201S1
2854878875,Call Only,HCP Call,9/2/2024,DSA NT AFFILIATE,3301A1
,Group Detail,Event Call Report,,DSA NT AFFILIATE,3102A1
1664044979,Group Detail,Non-Sampled Call,,DSA NEXT BEST,3101A1
1678951938,Sample Only,HCP Call,10/19/2024,DSA TOP 30,3102A1
,Call Only,P2P Call,,DSS TOP 30,3303A1
,Call Only,SAM HCO Call Report,,DSA NEXT BEST,3201S1
2423915020,Group Detail,HCP Call,5/25/2024,DSA NT AFFILIATE,3501A1
2463757787,Call Only,Marketing Event,5/19/2024,DSS TOP 30,3203S1
2024911741,Detail with Sample,SAM HCO Call Report,8/16/2024,DSA NEXT BEST,3301A1
2085894695,Group Detail,Non-Sampled Call,1/25/2024,DSA NT AFFILIATE,3501A1
1908953654,Call Only,P2P Call,9/11/2024,DSA NEXT BEST,3501A1
1388528326,Detail with Sample,Group Training,3/14/2024,DSS TOP 30,3101A1
,Group Detail,Non-Sampled Call,,DSA TOP 30,3301A1
2178561581,Detail Only,Sampled Call,1/8/2024,DSA TOP 30,3103A1
1156009514,Group Detail,Sampled Call,7/13/2024,DSS TOP 30,3502S1
2514485271,Group Detail,Event Call Report,1/8/2024,DSS TOP 30,3502S1
1999962150,Group Detail,SAM HCO Call Report,12/8/2024,NON-TARGET,3303A1
2447148624,Call Only,SAM HCO Call Report,10/1/2024,DSA NT AFFILIATE,3103A1
2480046255,Group Detail,POC Call Report,9/20/2024,DSA NT AFFILIATE,3202S1
1564022182,Group Detail,P2P Call,8/30/2024,DSA NEXT BEST,3103A1
1516170394,Call Only,Marketing Event,2/22/2024,DSA TOP 30,3401S1
1286257694,Detail with Sample,Event Call Report,9/17/2024,DSA NT AFFILIATE,3402S1
,Detail with Sample,Marketing Event,,DSA NT AFFILIATE,3201S1
,Sample Only,SAM HCO Call Report,7/19/2024,DSA NEXT BEST,3303A1
70BF8E07B1,Group Detail,POC Call Report,2/18/2024,DSA NEXT BEST,3502S1
,Detail Only,POC Call Report,,DSA TOP 30,3303A1
1C3798C5FB,Detail with Sample,HCP Call,4/24/2024,DSA NEXT BEST,3203S1
1907010019,Detail Only,Sampled Call,10/24/2024,DSS TOP 30,3402S1
1131888099,Sample Only,Marketing Event,11/8/2024,DSA NEXT BEST,3202S1
2199220738,Call Only,Marketing Event,2/1/2024,DSA TOP 30,3501A1
1583980816,Call Only,POC Call Report,,DSA TOP 30,3301A1
1901804482,Detail Only,SAM HCO Call Report,10/31/2024,DSA NEXT BEST,3203S1
2074341856,Group Detail,Sampled Call,1/3/2024,DSA NEXT BEST,3101A1
7008290582,Detail with Sample,P2P Call,9/25/2024,DSA NT AFFILIATE,3203S1
1678951938,Detail Only,Group Training,10/6/2024,NON-TARGET,3601A1
2814205056,Group Detail,Non-Sampled Call,5/15/2024,DSS TOP 30,3103A1
2540586308,Detail with Sample,Marketing Event,12/29/2024,DSS TOP 30,3303A1
2038168049,Sample Only,Marketing Event,6/14/2024,NON-TARGET,3302A1
,Detail Only,Sampled Call,2/11/2024,NON-TARGET,3203S1
2572155584,Detail Only,Non-Sampled Call,4/16/2024,DSA TOP 30,3101A1
,Sample Only,Sampled Call,,DSS TOP 30,3502S1
1954337414,Sample Only,Event Call Report,2/9/2024,NON-TARGET,3201S1
2190713640,Group Detail,Marketing Event,5/28/2024,DSA NT AFFILIATE,3401S1
2360513143,Sample Only,SAM HCO Call Report,10/2/2024,DSS TOP 30,3202S1
,Sample Only,POC Call Report,7/8/2024,DSA NEXT BEST,3301A1
1633903511,Detail with Sample,Group Training,1/19/2024,DSS TOP 30,3103A1
1345686792,Detail Only,SAM HCO Call Report,10/4/2024,DSS TOP 30,3402S1
2474497795,Call Only,Group Training,8/14/2024,DSA NEXT BEST,3202S1
2448080131,Detail with Sample,Event Call Report,7/30/2024,DSA NT AFFILIATE,3202S1
1826053843,Sample Only,Marketing Event,5/7/2024,DSS TOP 30,3401S1
1262032079,Sample Only,POC Call Report,3/3/2024,NON-TARGET,3102A1
1074904226,Detail Only,Non-Sampled Call,5/4/2024,NON-TARGET,3502S1
,Detail Only,POC Call Report,4/2/2024,DSA NEXT BEST,3201S1
2242602452,Sample Only,SAM HCO Call Report,2/18/2024,DSA NT AFFILIATE,3301A1
1010396123,Detail Only,Marketing Event,4/25/2024,DSA NT AFFILIATE,3302A1
,Detail Only,Non-Sampled Call,1/17/2024,DSA NT AFFILIATE,3201S1
,Sample Only,SAM HCO Call Report,,DSA TOP 30,3602S1
1742413303,Group Detail,Marketing Event,3/6/2024,NON-TARGET,3501A1
1741093957,Detail with Sample,Group Training,5/21/2024,DSA TOP 30,3201S1
