account_npi,call_type,call_record_type,date,account_target_type,territory
1512068576,Call Only,SAM HCO Call Report,10/19/2024,NON-TARGET,3303A1
,Group Detail,Event Call Report,4/8/2024,DSA TOP 30,3601A1
4120856986,Detail Only,Marketing Event,2/8/2024,DSA TOP 30,3602S1
1508606546,Call Only,Non-Sampled Call,4/4/2024,DSA NEXT BEST,3401S1
2154204727,Detail with Sample,Group Training,8/5/2024,DSA NEXT BEST,3502S1
,Call Only,Marketing Event,,DSA NT AFFILIATE,3203S1
2516292667,Sample Only,Non-Sampled Call,9/25/2024,DSA NT AFFILIATE,3302A1
1863329478,Call Only,Group Training,12/23/2024,NON-TARGET,3501A1
2873664094,Detail Only,Marketing Event,10/20/2024,DSA TOP 30,3601A1
1818141606,Sample Only,Event Call Report,4/14/2024,NON-TARGET,3102A1
2000478566,Detail Only,Marketing Event,,DSS TOP 30,3201S1
1975461805,Call Only,Non-Sampled Call,,DSA NT AFFILIATE,3102A1
1619178294,Call Only,POC Call Report,2/5/2024,DSS TOP 30,3102A1
1379810912,Sample Only,Sampled Call,7/25/2024,DSA NT AFFILIATE,3601A1
2418329658,Sample Only,Non-Sampled Call,11/10/2024,DSS TOP 30,3101A1
2300455892,Detail Only,POC Call Report,7/17/2024,DSA NEXT BEST,3301A1
,Sample Only,SAM HCO Call Report,10/6/2024,DSA NT AFFILIATE,3301A1
1396497966,Detail with Sample,Group Training,5/5/2024,DSS TOP 30,3103A1
2051125397,Detail with Sample,Sampled Call,2/14/2024,DSS TOP 30,3501A1
1100066339,Group Detail,Event Call Report,12/28/2024,DSA TOP 30,3402S1
1644926030,Detail Only,POC Call Report,2/15/2024,DSA NT AFFILIATE,3102A1
,Sample Only,Event Call Report,3/13/2024,DSA TOP 30,3202S1
2788157291,Call Only,P2P Call,12/27/2024,DSA NT AFFILIATE,3602S1
1020199327,Call Only,Non-Sampled Call,10/24/2024,DSA TOP 30,3501A1
1017190495,Detail Only,Non-Sampled Call,10/16/2024,DSA NEXT BEST,3601A1
,Detail with Sample,Event Call Report,5/23/2024,DSA NEXT BEST,3601A1
,Group Detail,Non-Sampled Call,,DSA NT AFFILIATE,3101A1
6317329636,Detail with Sample,Event Call Report,3/30/2024,NON-TARGET,3101A1
,Group Detail,Sampled Call,,DSA NT AFFILIATE,3302A1
1290353208,Group Detail,SAM HCO Call Report,9/11/2024,DSA TOP 30,3402S1
2009165151,Detail Only,POC Call Report,6/28/2024,DSA NEXT BEST,3303A1
2112312927,Group Detail,Group Training,11/21/2024,DSA NEXT BEST,3203S1
1256053636,Detail with Sample,Marketing Event,,DSA NT AFFILIATE,3103A1
2080396449,Sample Only,Group Training,,DSA NT AFFILIATE,3302A1
,Sample Only,Event Call Report,9/9/2024,DSA TOP 30,3502S1
,Detail with Sample,HCP Call,4/25/2024,DSS TOP 30,3101A1
,Sample Only,Non-Sampled Call,8/16/2024,DSA NT AFFILIATE,3303A1
1482807227,Sample Only,Group Training,7/2/2024,DSA NEXT BEST,3102A1
2476740366,Sample Only,P2P Call,,DSA TOP 30,3202S1
2988381527,Detail Only,Group Training,,DSA TOP 30,3402S1
,Group Detail,Event Call Report,9/20/2024,DSS TOP 30,3502S1
2602720761,Detail Only,Group Training,6/12/2024,DSS TOP 30,3203S1
2336062605,Call Only,Event Call Report,1/14/2024,DSA NT AFFILIATE,3501A1
1282935848,Detail with Sample,Non-Sampled Call,8/8/2024,DSA NT AFFILIATE,3103A1
2381185368,Call Only,SAM HCO Call Report,,DSA TOP 30,3401S1
CB1041F94F,Detail Only,Marketing Event,1/8/2024,DSA NT AFFILIATE,3103A1
9090257289,Group Detail,HCP Call,9/15/2024,DSA NT AFFILIATE,3502S1
1383105085,Sample Only,Sampled Call,8/31/2024,DSS TOP 30,3402S1
1857858490,Group Detail,Non-Sampled Call,10/14/2024,DSS TOP 30,3103A1
2022274399,Group Detail,Event Call Report,12/2/2024,DSA NT AFFILIATE,3502S1
2859040228,Group Detail,POC Call Report,6/4/2024,NON-TARGET,3201S1
2630438790,Call Only,SAM HCO Call Report,10/25/2024,DSA TOP 30,3101A1
1239343831,Detail Only,Event Call Report,6/20/2024,DSA TOP 30,3202S1
,Group Detail,Sampled Call,5/28/2024,DSA NT AFFILIATE,3101A1
,Detail with Sample,Group Training,,DSA NT AFFILIATE,3601A1
4137620839,Group Detail,P2P Call,4/10/2024,NON-TARGET,3201S1
2344969189,Call Only,Event Call Report,10/20/2024,DSA NEXT BEST,3401S1
1244313704,Group Detail,Marketing Event,4/4/2024,DSS TOP 30,3601A1
2175354501,Detail Only,P2P Call,9/12/2024,NON-TARGET,3402S1
,Call Only,P2P Call,,DSA NT AFFILIATE,3402S1
1501797664,Sample Only,Marketing Event,,NON-TARGET,3601A1
,Detail with Sample,SAM HCO Call Report,,DSA NT AFFILIATE,3102A1
2811662945,Group Detail,Group Training,2/3/2024,DSA TOP 30,3602S1
2525621526,Detail with Sample,Group Training,,DSA NT AFFILIATE,3301A1
1308363132,Sample Only,Marketing Event,3/2/2024,DSS TOP 30,3201S1
,Sample Only,SAM HCO Call Report,,DSA TOP 30,3203S1
2264317740,Detail Only,HCP Call,5/9/2024,NON-TARGET,3501A1
2356284493,Call Only,SAM HCO Call Report,6/30/2024,DSA NT AFFILIATE,3302A1
,Detail with Sample,SAM HCO Call Report,1/5/2024,NON-TARGET,3302A1
2873664094,Call Only,Sampled Call,2/27/2024,NON-TARGET,3501A1
2807209529,Call Only,Event Call Report,7/16/2024,DSA NEXT BEST,3102A1
8764103795,Detail with Sample,HCP Call,6/24/2024,NON-TARGET,3501A1
2371702115,Detail Only,SAM HCO Call Report,2/16/2024,DSA NT AFFILIATE,3602S1
2565649841,Detail Only,Marketing Event,6/26/2024,DSA NT AFFILIATE,3203S1
1152046932,Detail with Sample,Marketing Event,10/1/2024,DSA NEXT BEST,3203S1
,Group Detail,Group Training,,DSA NEXT BEST,3502S1
1414587202,Call Only,Non-Sampled Call,3/9/2024,NON-TARGET,3402S1
9683664859,Detail Only,Event Call Report,1/1/2024,DSS TOP 30,3502S1
105614006E,Detail with Sample,Group Training,12/7/2024,DSA NT AFFILIATE,3102A1
1034221844,Call Only,P2P Call,11/16/2024,NON-TARGET,3501A1
2231284387,Call Only,Event Call Report,3/11/2024,DSA NEXT BEST,3301A1
1853078093,Detail with Sample,HCP Call,,NON-TARGET,3402S1
1434130991,Sample Only,Marketing Event,5/28/2024,NON-TARGET,3201S1
1331485159,Detail with Sample,HCP Call,7/8/2024,DSA TOP 30,3402S1
2252431016,Detail with Sample,HCP Call,8/29/2024,NON-TARGET,3501A1
2543518118,Detail with Sample,Group Training,10/18/2024,DSA TOP 30,3601A1
2132215233,Call Only,SAM HCO Call Report,,DSA TOP 30,3101A1
,Group Detail,POC Call Report,1/20/2024,DSA TOP 30,3301A1
,Sample Only,P2P Call,11/29/2024,DSA NT AFFILIATE,3303A1
,Detail with Sample,Event Call Report,6/2/2024,NON-TARGET,3301A1
,Group Detail,P2P Call,10/17/2024,DSA NEXT BEST,3102A1
2691025643,Detail Only,POC Call Report,4/9/2024,DSA NEXT BEST,3301A1
1683215576,Detail Only,Marketing Event,6/5/2024,DSA NT AFFILIATE,3401S1
1334408513,Call Only,Event Call Report,5/24/2024,NON-TARGET,3303A1
2059560793,Detail Only,Group Training,1/20/2024,DSA NEXT BEST,3201S1
2611833654,Call Only,HCP Call,12/1/2024,DSS TOP 30,3203S1
2349851697,Call Only,Group Training,10/2/2024,NON-TARGET,3502S1
,Call Only,POC Call Report,6/4/2024,DSA TOP 30,3101A1
7512090213,Detail Only,Non-Sampled Call,,NON-TARGET,3303A1
1479171462,Call Only,Group Training,6/5/2024,DSA TOP 30,3302A1
2150582028,Sample Only,HCP Call,3/18/2024,NON-TARGET,3201S1
2153221342,Group Detail,Group Training,4/19/2024,DSS TOP 30,3301A1
,Detail with Sample,HCP Call,8/4/2024,DSS TOP 30,3303A1
,Group Detail,Sampled Call,1/2/2024,DSA NEXT BEST,3502S1
1331608960,Sample Only,POC Call Report,,DSA TOP 30,3303A1
1392764831,Call Only,Group Training,12/26/2024,DSA NEXT BEST,3202S1
1212450363,Group Detail,Sampled Call,4/1/2024,DSA NT AFFILIATE,3502S1
2630438790,Detail Only,POC Call Report,7/17/2024,DSA NT AFFILIATE,3602S1
1583435290,Detail with Sample,HCP Call,5/18/2024,DSA TOP 30,3101A1
1696839339,Sample Only,Sampled Call,11/14/2024,NON-TARGET,3501A1
7B95058CB3,Detail Only,Group Training,12/16/2024,NON-TARGET,3301A1
2402424556,Sample Only,Group Training,7/17/2024,DSA TOP 30,3103A1
5673160619,Detail Only,Sampled Call,,DSA NEXT BEST,3101A1
2239236348,Group Detail,SAM HCO Call Report,7/26/2024,DSA TOP 30,3201S1
1021079171,Call Only,P2P Call,11/10/2024,NON-TARGET,3103A1
2101403125,Detail with Sample,Marketing Event,10/22/2024,NON-TARGET,3303A1
,Group Detail,Sampled Call,5/24/2024,DSA NEXT BEST,3302A1
1958911297,Detail Only,SAM HCO Call Report,,NON-TARGET,3501A1
2271896348,Group Detail,HCP Call,2/19/2024,DSA NT AFFILIATE,3103A1
1140017227,Sample Only,Group Training,7/19/2024,DSS TOP 30,3102A1
1312483488,Detail with Sample,Group Training,1/23/2024,DSA NEXT BEST,3203S1
1825447590,Group Detail,HCP Call,4/29/2024,DSS TOP 30,3303A1
2063598805,Detail with Sample,SAM HCO Call Report,12/12/2024,NON-TARGET,3103A1
,Detail with Sample,Group Training,1/5/2024,DSS TOP 30,3102A1
2275672901,Group Detail,P2P Call,6/6/2024,DSS TOP 30,3103A1
2666656059,Sample Only,Event Call Report,2/8/2024,DSA NT AFFILIATE,3502S1
2958698447,Group Detail,Sampled Call,5/3/2024,NON-TARGET,3302A1
E602E6ECC0,Sample Only,Event Call Report,10/14/2024,DSA NEXT BEST,3202S1
,Detail with Sample,POC Call Report,,DSS TOP 30,3602S1
1242831079,Sample Only,SAM HCO Call Report,2/4/2024,DSA NEXT BEST,3501A1
1233490620,Call Only,Event Call Report,8/7/2024,NON-TARGET,3101A1
2854323769,Call Only,Non-Sampled Call,10/28/2024,DSS TOP 30,3601A1
1243371752,Sample Only,Non-Sampled Call,,DSS TOP 30,3602S1
5047220354,Detail with Sample,Marketing Event,4/28/2024,NON-TARGET,3502S1
2919426193,Group Detail,P2P Call,10/3/2024,NON-TARGET,3203S1
,Group Detail,SAM HCO Call Report,,DSA TOP 30,3301A1
2416327852,Detail with Sample,POC Call Report,8/23/2024,NON-TARGET,3302A1
,Detail Only,Marketing Event,,DSS TOP 30,3302A1
3818898482,Group Detail,Event Call Report,1/21/2024,DSA NT AFFILIATE,3602S1
2435735333,Group Detail,Non-Sampled Call,6/18/2024,DSA NEXT BEST,3303A1
2027834130,Group Detail,Marketing Event,,DSS TOP 30,3602S1
2213981554,Detail with Sample,Marketing Event,,DSA NT AFFILIATE,3502S1
2898802174,Detail with Sample,Non-Sampled Call,3/3/2024,DSA NEXT BEST,3301A1
2288429810,Call Only,Non-Sampled Call,6/14/2024,NON-TARGET,3402S1
2425094469,Detail Only,HCP Call,11/6/2024,DSS TOP 30,3502S1
1407987625,Group Detail,Sampled Call,11/4/2024,DSA NT AFFILIATE,3101A1
2169074305,Detail with Sample,Group Training,2/19/2024,DSA TOP 30,3102A1
2026022448,Call Only,Event Call Report,1/5/2024,DSA NT AFFILIATE,3602S1
2696603915,Call Only,Sampled Call,,NON-TARGET,3601A1
,Group Detail,SAM HCO Call Report,,DSS TOP 30,3402S1
1652367549,Detail Only,Event Call Report,9/15/2024,DSA NEXT BEST,3501A1
2809585256,Sample Only,P2P Call,7/21/2024,DSS TOP 30,3203S1
2701247518,Detail with Sample,POC Call Report,11/12/2024,DSA NT AFFILIATE,3602S1
2300064165,Call Only,HCP Call,1/12/2024,DSA TOP 30,3602S1
,Detail with Sample,SAM HCO Call Report,6/29/2024,DSA NT AFFILIATE,3102A1
2147297655,Group Detail,HCP Call,10/31/2024,NON-TARGET,3401S1
1267213641,Group Detail,Group Training,11/8/2024,DSA NEXT BEST,3302A1
1508606546,Group Detail,Event Call Report,6/11/2024,NON-TARGET,3402S1
2981230168,Call Only,Marketing Event,8/28/2024,DSA NT AFFILIATE,3602S1
2081438463,Detail with Sample,P2P Call,3/11/2024,DSS TOP 30,3402S1
2889815656,Detail with Sample,POC Call Report,3/27/2024,DSA NT AFFILIATE,3101A1
1478069600,Sample Only,Event Call Report,9/7/2024,DSA NEXT BEST,3301A1
1427935943,Detail with Sample,SAM HCO Call Report,1/11/2024,DSA NEXT BEST,3201S1
,Call Only,Marketing Event,,DSA TOP 30,3303A1
2247750462,Call Only,POC Call Report,3/24/2024,DSA TOP 30,3602S1
1792007187,Call Only,SAM HCO Call Report,4/28/2024,NON-TARGET,3401S1
2784092146,Sample Only,P2P Call,9/8/2024,DSA NT AFFILIATE,3401S1
1527116766,Call Only,Group Training,5/18/2024,DSA TOP 30,3202S1
1436282642,Group Detail,SAM HCO Call Report,10/14/2024,DSA NEXT BEST,3301A1
1684262288,Sample Only,SAM HCO Call Report,7/12/2024,DSA TOP 30,3601A1
,Detail Only,SAM HCO Call Report,1/8/2024,DSS TOP 30,3201S1
,Detail Only,Group Training,,NON-TARGET,3202S1
1546464627,Call Only,Marketing Event,2/3/2024,DSA NEXT BEST,3303A1
,Detail Only,Marketing Event,,DSA NEXT BEST,3601A1
D335FF5494,Detail with Sample,HCP Call,2/29/2024,DSA NT AFFILIATE,3602S1
,Call Only,Event Call Report,5/3/2024,DSA NEXT BEST,3501A1
2533225526,Detail Only,Non-Sampled Call,9/20/2024,DSA NEXT BEST,3302A1
3673198812,Detail with Sample,P2P Call,10/6/2024,DSA NT AFFILIATE,3201S1
2137900755,Call Only,POC Call Report,10/15/2024,NON-TARGET,3103A1
1068384328,Group Detail,HCP Call,8/23/2024,DSA NEXT BEST,3102A1
1969589017,Group Detail,Group Training,12/30/2024,DSA NEXT BEST,3202S1
1518832124,Sample Only,P2P Call,9/4/2024,NON-TARGET,3101A1
2737461240,Detail Only,P2P Call,,DSA TOP 30,3201S1
2680128515,Detail with Sample,SAM HCO Call Report,7/2/2024,DSS TOP 30,3201S1
2719378685,Detail with Sample,Marketing Event,,NON-TARGET,3303A1
1331396992,Detail Only,POC Call Report,9/11/2024,DSA NT AFFILIATE,3103A1
1271197582,Call Only,POC Call Report,6/13/2024,DSA NT AFFILIATE,3602S1
1314301258,Group Detail,Group Training,3/4/2024,DSA NT AFFILIATE,3601A1
1354157271,Group Detail,Event Call Report,9/30/2024,DSA TOP 30,3303A1
1704383551,Call Only,Sampled Call,9/25/2024,DSA NEXT BEST,3402S1
1189563206,Detail Only,POC Call Report,11/29/2024,DSA NEXT BEST,3502S1
1267213641,Detail with Sample,Sampled Call,2/14/2024,DSA NT AFFILIATE,3203S1
1075686442,Sample Only,SAM HCO Call Report,6/29/2024,DSA NT AFFILIATE,3102A1
1176937322,Call Only,P2P Call,8/27/2024,DSA TOP 30,3202S1
2618315788,Detail with Sample,Event Call Report,2/13/2024,NON-TARGET,3501A1
1744654257,Sample Only,Event Call Report,2/15/2024,DSA NEXT BEST,3202S1
5650219537,Detail Only,SAM HCO Call Report,7/5/2024,DSA TOP 30,3101A1
7845653497,Call Only,SAM HCO Call Report,8/15/2024,DSA TOP 30,3202S1
1217754595,Detail with Sample,SAM HCO Call Report,8/24/2024,NON-TARGET,3602S1
2762941330,Detail with Sample,Non-Sampled Call,12/10/2024,DSA TOP 30,3201S1
1420330423,Detail with Sample,HCP Call,5/1/2024,DSA NEXT BEST,3502S1
99B7AA688F,Detail with Sample,Non-Sampled Call,,NON-TARGET,3103A1
1250983598,Sample Only,HCP Call,8/12/2024,NON-TARGET,3103A1
1374983631,Detail Only,SAM HCO Call Report,8/23/2024,NON-TARGET,3201S1
1949516379,Detail with Sample,POC Call Report,3/9/2024,DSS TOP 30,3102A1
1528487256,Call Only,P2P Call,,DSA TOP 30,3102A1
2148688506,Detail with Sample,SAM HCO Call Report,2/17/2024,DSS TOP 30,3502S1
2068117932,Call Only,Non-Sampled Call,5/29/2024,DSS TOP 30,3401S1
1831742778,Call Only,Group Training,2/6/2024,DSS TOP 30,3201S1
1271197582,Detail Only,Event Call Report,1/25/2024,DSA TOP 30,3502S1
2241286281,Detail Only,Group Training,5/15/2024,NON-TARGET,3402S1
1322481423,Sample Only,Non-Sampled Call,,DSA TOP 30,3201S1
1012376198,Detail Only,P2P Call,7/19/2024,DSA NT AFFILIATE,3103A1
,Detail Only,HCP Call,12/27/2024,DSS TOP 30,3202S1
2772631038,Sample Only,Group Training,7/10/2024,DSA TOP 30,3201S1
1711475291,Call Only,Marketing Event,10/27/2024,DSA TOP 30,3401S1
,Sample Only,Marketing Event,,DSS TOP 30,3101A1
65BD56EE68,Sample Only,POC Call Report,8/15/2024,DSA NT AFFILIATE,3203S1
2714437213,Detail Only,POC Call Report,7/1/2024,NON-TARGET,3103A1
2000478566,Group Detail,SAM HCO Call Report,7/2/2024,NON-TARGET,3101A1
1383105085,Sample Only,Non-Sampled Call,1/27/2024,DSS TOP 30,3602S1
2737461240,Sample Only,P2P Call,,DSS TOP 30,3202S1
1029411848,Sample Only,HCP Call,12/24/2024,DSA TOP 30,3303A1
4722747625,Detail Only,Marketing Event,3/18/2024,DSA NT AFFILIATE,3602S1
1392764831,Call Only,Non-Sampled Call,11/19/2024,DSA NEXT BEST,3102A1
2828977401,Sample Only,POC Call Report,3/1/2024,NON-TARGET,3601A1
1311339111,Detail with Sample,Event Call Report,10/3/2024,NON-TARGET,3401S1
2923311183,Detail with Sample,Sampled Call,6/12/2024,DSA NEXT BEST,3501A1
2271925808,Call Only,Group Training,5/15/2024,DSA NT AFFILIATE,3601A1
,Group Detail,HCP Call,7/11/2024,DSA NT AFFILIATE,3201S1
1140505791,Group Detail,POC Call Report,,DSA TOP 30,3102A1
2534535584,Call Only,SAM HCO Call Report,12/26/2024,DSA NT AFFILIATE,3303A1
1379810912,Group Detail,POC Call Report,3/5/2024,DSA TOP 30,3103A1
2511101749,Detail with Sample,POC Call Report,,NON-TARGET,3101A1
1761071081,Sample Only,HCP Call,,DSA TOP 30,3502S1
1917405563,Sample Only,HCP Call,5/11/2024,DSS TOP 30,3203S1
2784092146,Detail with Sample,Marketing Event,1/24/2024,DSA NT AFFILIATE,3301A1
,Call Only,Event Call Report,,NON-TARGET,3502S1
1912211628,Detail Only,HCP Call,11/17/2024,DSA TOP 30,3103A1
,Detail Only,HCP Call,2/3/2024,DSA NT AFFILIATE,3203S1
1781593817,Call Only,Non-Sampled Call,1/29/2024,NON-TARGET,3502S1
2324761333,Sample Only,Event Call Report,12/2/2024,DSA NEXT BEST,3201S1
,Detail with Sample,Non-Sampled Call,,DSA NT AFFILIATE,3402S1
2666656059,Detail with Sample,HCP Call,5/31/2024,DSS TOP 30,3501A1
BF1DD79564,Group Detail,SAM HCO Call Report,,DSA NEXT BEST,3302A1
,Group Detail,Marketing Event,4/15/2024,DSS TOP 30,3501A1
1746616299,Detail with Sample,Non-Sampled Call,10/2/2024,DSA TOP 30,3202S1
,Detail Only,SAM HCO Call Report,,DSA NEXT BEST,3602S1
1253858003,Sample Only,Sampled Call,6/1/2024,NON-TARGET,3203S1
,Detail with Sample,SAM HCO Call Report,,NON-TARGET,3103A1
1121649428,Detail with Sample,Sampled Call,9/7/2024,DSS TOP 30,3103A1
8229584027,Sample Only,HCP Call,2/24/2024,DSS TOP 30,3301A1
0114A5B357,Call Only,HCP Call,9/13/2024,DSA NEXT BEST,3301A1
1331396992,Group Detail,Non-Sampled Call,11/12/2024,DSS TOP 30,3101A1
2541782831,Sample Only,Sampled Call,,DSS TOP 30,3103A1
1831742778,Detail with Sample,Event Call Report,5/27/2024,DSA NEXT BEST,3303A1
2229774019,Detail with Sample,Event Call Report,6/30/2024,DSA NEXT BEST,3102A1
2697584288,Detail Only,Group Training,4/7/2024,DSA NT AFFILIATE,3402S1
2680128515,Detail Only,Marketing Event,2/13/2024,DSA TOP 30,3302A1
1158282812,Detail Only,Group Training,10/23/2024,DSA TOP 30,3103A1
,Group Detail,Marketing Event,4/26/2024,NON-TARGET,3303A1
2701247518,Group Detail,Event Call Report,8/26/2024,DSA NT AFFILIATE,3102A1
2263400992,Call Only,Event Call Report,,NON-TARGET,3102A1
2898802174,Detail with Sample,Sampled Call,2/14/2024,DSA NT AFFILIATE,3401S1
1863329478,Sample Only,Marketing Event,8/18/2024,DSA NEXT BEST,3302A1
A45A36EEB1,Detail with Sample,P2P Call,8/25/2024,DSS TOP 30,3301A1
1133525012,Group Detail,Marketing Event,9/8/2024,DSA NEXT BEST,3601A1
2720527544,Detail with Sample,HCP Call,10/24/2024,DSA NEXT BEST,3402S1
,Detail Only,POC Call Report,7/12/2024,DSA TOP 30,3101A1
1838896957,Detail with Sample,POC Call Report,1/21/2024,DSA TOP 30,3501A1
1489709186,Group Detail,Group Training,,NON-TARGET,3303A1
2161740010,Group Detail,SAM HCO Call Report,,DSA NEXT BEST,3501A1
2657836975,Call Only,POC Call Report,6/19/2024,DSA NEXT BEST,3203S1
2319288466,Call Only,Marketing Event,,DSS TOP 30,3601A1
1346686858,Call Only,P2P Call,4/1/2024,DSA NT AFFILIATE,3101A1
1012376198,Detail Only,Marketing Event,7/13/2024,NON-TARGET,3101A1
1152046932,Call Only,HCP Call,7/4/2024,DSA NT AFFILIATE,3202S1
2033603024,Group Detail,Group Training,4/14/2024,DSS TOP 30,3301A1
2986128456,Sample Only,POC Call Report,11/3/2024,DSA TOP 30,3202S1
,Detail with Sample,P2P Call,,DSS TOP 30,3102A1
2160846586,Sample Only,HCP Call,9/28/2024,DSA NT AFFILIATE,3301A1
2777529757,Detail Only,SAM HCO Call Report,8/6/2024,DSA NT AFFILIATE,3602S1
500725E94D,Detail with Sample,POC Call Report,6/21/2024,DSA NEXT BEST,3102A1
1514045465,Call Only,Event Call Report,7/2/2024,DSS TOP 30,3203S1
1809938991,Call Only,Non-Sampled Call,3/18/2024,DSA NT AFFILIATE,3501A1
2114674040,Detail Only,SAM HCO Call Report,11/5/2024,DSA TOP 30,3302A1
BD47CD115B,Detail Only,POC Call Report,1/19/2024,DSA NEXT BEST,3602S1
2901947438,Group Detail,Sampled Call,5/28/2024,DSA NT AFFILIATE,3102A1
2137900755,Sample Only,Sampled Call,,NON-TARGET,3501A1
2101403125,Detail with Sample,P2P Call,4/25/2024,DSA TOP 30,3402S1
2701101780,Detail with Sample,HCP Call,10/12/2024,DSA NEXT BEST,3601A1
2705692032,Call Only,SAM HCO Call Report,1/10/2024,DSA TOP 30,3203S1
2432011258,Group Detail,Marketing Event,4/4/2024,DSS TOP 30,3502S1
5356798883,Detail Only,HCP Call,1/15/2024,DSA NEXT BEST,3502S1
2737461240,Detail Only,POC Call Report,1/22/2024,DSA NEXT BEST,3301A1
2555690656,Detail with Sample,Group Training,8/2/2024,DSA NT AFFILIATE,3102A1
,Group Detail,Marketing Event,,DSA TOP 30,3101A1
2394108159,Group Detail,P2P Call,,DSA NEXT BEST,3201S1
1261298614,Sample Only,POC Call Report,4/18/2024,NON-TARGET,3201S1
1446714543,Group Detail,POC Call Report,,DSA TOP 30,3302A1
,Group Detail,Marketing Event,,NON-TARGET,3102A1
,Sample Only,SAM HCO Call Report,,NON-TARGET,3102A1
1973409699,Detail Only,Marketing Event,10/13/2024,DSS TOP 30,3101A1
1573804943,Sample Only,SAM HCO Call Report,,DSS TOP 30,3303A1
2396894699,Call Only,P2P Call,4/4/2024,DSS TOP 30,3102A1
2247750462,Detail with Sample,SAM HCO Call Report,,DSA NEXT BEST,3501A1
2432648877,Detail Only,Sampled Call,2/24/2024,NON-TARGET,3302A1
1857858490,Call Only,Marketing Event,12/31/2024,DSS TOP 30,3601A1
,Call Only,Sampled Call,6/4/2024,DSA NT AFFILIATE,3303A1
1466472774,Detail Only,POC Call Report,,DSA NT AFFILIATE,3202S1
,Group Detail,Sampled Call,,DSA TOP 30,3501A1
2828977401,Group Detail,Sampled Call,4/4/2024,DSA TOP 30,3203S1
2045065360,Detail with Sample,SAM HCO Call Report,6/15/2024,NON-TARGET,3303A1
1546438423,Sample Only,Non-Sampled Call,8/31/2024,DSA TOP 30,3302A1
1015447533,Detail with Sample,Marketing Event,8/13/2024,NON-TARGET,3301A1
1694313949,Detail with Sample,HCP Call,1/20/2024,DSA NEXT BEST,3203S1
,Detail Only,Group Training,,DSA NT AFFILIATE,3601A1
2391102486,Call Only,Non-Sampled Call,10/8/2024,DSA NEXT BEST,3502S1
3934281431,Detail with Sample,Sampled Call,8/6/2024,DSS TOP 30,3202S1
1520868744,Sample Only,Sampled Call,10/31/2024,NON-TARGET,3601A1
2239236348,Group Detail,Group Training,1/30/2024,DSA NT AFFILIATE,3101A1
1644901058,Detail Only,P2P Call,10/15/2024,DSA TOP 30,3501A1
1364712958,Group Detail,Non-Sampled Call,5/15/2024,DSA NEXT BEST,3303A1
2701247518,Group Detail,Group Training,3/13/2024,DSA TOP 30,3201S1
3627417391,Call Only,Marketing Event,2/20/2024,DSA NT AFFILIATE,3602S1
2868327731,Sample Only,Marketing Event,8/20/2024,DSA TOP 30,3201S1
2084042809,Group Detail,Group Training,,NON-TARGET,3402S1
2112540261,Group Detail,HCP Call,12/13/2024,NON-TARGET,3402S1
1264344290,Sample Only,SAM HCO Call Report,,DSA NT AFFILIATE,3302A1
