account_npi,call_type,call_record_type,date,account_target_type,territory
4831040003,Sample Only,HCP Call,5/27/2024,DSA TOP 30,3401S1
,Group Detail,HCP Call,,DSA TOP 30,3103A1
1040540641,Detail Only,Group Training,,DSA NT AFFILIATE,3301A1
1969911399,Detail with Sample,Non-Sampled Call,2/21/2024,DSA NEXT BEST,3601A1
1812106225,Call Only,Sampled Call,7/13/2024,NON-TARGET,3602S1
1040540641,Call Only,HCP Call,3/5/2024,DSA NT AFFILIATE,3401S1
,Sample Only,POC Call Report,2/22/2024,DSA NT AFFILIATE,3602S1
1378155418,Detail with Sample,HCP Call,12/3/2024,DSS TOP 30,3602S1
2917350171,Sample Only,Marketing Event,11/8/2024,NON-TARGET,3101A1
2893712311,Detail Only,HCP Call,1/19/2024,DSA TOP 30,3202S1
2686162088,Sample Only,Sampled Call,,DSA NEXT BEST,3401S1
AE78EAC4A6,Sample Only,HCP Call,8/7/2024,DSS TOP 30,3301A1
2453894526,Call Only,HCP Call,6/25/2024,DSA NT AFFILIATE,3302A1
,Sample Only,SAM HCO Call Report,,DSA TOP 30,3501A1
C8364B9D27,Call Only,HCP Call,4/14/2024,DSA NT AFFILIATE,3202S1
,Sample Only,P2P Call,11/12/2024,DSS TOP 30,3201S1
2151638356,Detail with Sample,SAM HCO Call Report,8/12/2024,NON-TARGET,3303A1
D2596D3E52,Detail with Sample,Non-Sampled Call,,DSA TOP 30,3502S1
1957894031,Detail Only,Group Training,5/7/2024,DSA NT AFFILIATE,3203S1
1300548904,Group Detail,Sampled Call,6/8/2024,DSA TOP 30,3302A1
2905607178,Detail Only,POC Call Report,11/7/2024,DSA NEXT BEST,3502S1
1864103377,Detail with Sample,POC Call Report,6/9/2024,DSA NT AFFILIATE,3302A1
2668743061,Group Detail,Sampled Call,11/16/2024,DSA NEXT BEST,3501A1
1597733847,Call Only,Group Training,6/20/2024,NON-TARGET,3203S1
1332377785,Call Only,Marketing Event,5/8/2024,DSA NT AFFILIATE,3301A1
2451138602,Sample Only,SAM HCO Call Report,6/7/2024,DSA TOP 30,3101A1
22D9212516,Detail Only,P2P Call,8/10/2024,DSA NEXT BEST,3103A1
2607416431,Group Detail,P2P Call,5/10/2024,DSS TOP 30,3102A1
2334880180,Sample Only,POC Call Report,,DSA NEXT BEST,3201S1
1435324049,Detail with Sample,Sampled Call,11/16/2024,DSA NT AFFILIATE,3203S1
2175629092,Call Only,HCP Call,8/19/2024,DSA NT AFFILIATE,3101A1
5F32761C9C,Call Only,Event Call Report,5/7/2024,NON-TARGET,3602S1
2062444753,Sample Only,POC Call Report,4/4/2024,DSA TOP 30,3203S1
2503039592,Sample Only,Marketing Event,12/6/2024,NON-TARGET,3601A1
1732552839,Detail Only,POC Call Report,12/1/2024,DSS TOP 30,3501A1
1986103370,Sample Only,Non-Sampled Call,5/3/2024,DSA NEXT BEST,3401S1
2897328924,Sample Only,HCP Call,11/23/2024,DSS TOP 30,3502S1
E4AFFF45A6,Sample Only,Group Training,4/11/2024,DSA NT AFFILIATE,3502S1
,Call Only,P2P Call,8/18/2024,DSS TOP 30,3303A1
8535565264,Detail Only,Group Training,8/14/2024,DSS TOP 30,3103A1
1744078039,Call Only,Sampled Call,,DSA NEXT BEST,3303A1
,Sample Only,SAM HCO Call Report,,DSA NT AFFILIATE,3301A1
1278957970,Call Only,Group Training,2/6/2024,DSA TOP 30,3202S1
,Detail with Sample,Event Call Report,4/1/2024,DSA NEXT BEST,3203S1
1504111111,Sample Only,Non-Sampled Call,,DSA NEXT BEST,3303A1
1397943984,Group Detail,Sampled Call,10/1/2024,DSA NEXT BEST,3203S1
1344284920,Sample Only,Sampled Call,8/3/2024,DSA NT AFFILIATE,3202S1
1747937991,Call Only,HCP Call,2/23/2024,DSA TOP 30,3102A1
2948926585,Call Only,Marketing Event,10/12/2024,DSS TOP 30,3201S1
1831858368,Group Detail,Marketing Event,3/4/2024,DSA TOP 30,3402S1
2583820273,Sample Only,Group Training,2/2/2024,NON-TARGET,3502S1
2239013002,Call Only,Event Call Report,,DSA NEXT BEST,3203S1
1839528229,Call Only,Sampled Call,3/3/2024,DSS TOP 30,3201S1
1124913532,Detail Only,Event Call Report,10/5/2024,DSA NEXT BEST,3101A1
2219798754,Detail Only,Group Training,9/19/2024,DSA NEXT BEST,3402S1
1569102021,Detail with Sample,P2P Call,10/27/2024,NON-TARGET,3102A1
,Detail with Sample,Non-Sampled Call,,DSA NEXT BEST,3303A1
1674257876,Call Only,Event Call Report,7/30/2024,DSS TOP 30,3401S1
2647328695,Detail Only,Non-Sampled Call,,DSS TOP 30,3102A1
2272452299,Detail with Sample,P2P Call,8/8/2024,DSS TOP 30,3302A1
2884808458,Detail Only,P2P Call,8/21/2024,DSA NEXT BEST,3302A1
2225041694,Detail Only,P2P Call,4/18/2024,NON-TARGET,3303A1
3414936660,Detail Only,Group Training,10/25/2024,DSS TOP 30,3402S1
1673495477,Call Only,Marketing Event,10/24/2024,DSA NT AFFILIATE,3102A1
2265788592,Detail Only,POC Call Report,9/6/2024,DSS TOP 30,3202S1
1627734229,Call Only,POC Call Report,10/13/2024,NON-TARGET,3202S1
,Detail with Sample,HCP Call,,DSA TOP 30,3101A1
,Call Only,SAM HCO Call Report,,NON-TARGET,3102A1
1072516436,Detail with Sample,Marketing Event,3/3/2024,DSA NT AFFILIATE,3602S1
1512976471,Group Detail,P2P Call,1/9/2024,DSA NT AFFILIATE,3602S1
2509618829,Detail Only,Marketing Event,6/25/2024,DSS TOP 30,3201S1
1420252924,Detail with Sample,SAM HCO Call Report,9/7/2024,NON-TARGET,3602S1
1412985093,Sample Only,POC Call Report,8/31/2024,DSA NEXT BEST,3602S1
2981634609,Detail Only,HCP Call,6/19/2024,DSS TOP 30,3401S1
2165657475,Detail with Sample,POC Call Report,3/16/2024,DSA NEXT BEST,3401S1
1038759054,Group Detail,SAM HCO Call Report,4/20/2024,DSA TOP 30,3201S1
1494172339,Detail with Sample,P2P Call,4/2/2024,DSS TOP 30,3202S1
2904629702,Sample Only,HCP Call,1/10/2024,DSA TOP 30,3301A1
2012941411,Sample Only,Sampled Call,10/5/2024,DSA NEXT BEST,3402S1
FAF8DE59F4,Group Detail,HCP Call,10/15/2024,DSA NT AFFILIATE,3203S1
2223773553,Group Detail,P2P Call,8/28/2024,DSA NT AFFILIATE,3103A1
1893093391,Detail with Sample,P2P Call,8/15/2024,DSS TOP 30,3401S1
2014372383,Call Only,Marketing Event,8/10/2024,DSA TOP 30,3201S1
2329114728,Group Detail,P2P Call,12/14/2024,DSS TOP 30,3601A1
1769222934,Detail Only,Marketing Event,9/2/2024,DSS TOP 30,3101A1
1568546749,Group Detail,Marketing Event,4/21/2024,DSA NT AFFILIATE,3101A1
2916500180,Detail Only,Group Training,12/20/2024,DSS TOP 30,3103A1
2693544930,Group Detail,Marketing Event,10/20/2024,NON-TARGET,3401S1
2657860767,Detail Only,Sampled Call,,DSS TOP 30,3303A1
1774025116,Sample Only,Group Training,12/25/2024,NON-TARGET,3102A1
,Group Detail,HCP Call,,NON-TARGET,3103A1
2477531434,Detail with Sample,Group Training,8/21/2024,NON-TARGET,3501A1
1439575059,Detail with Sample,SAM HCO Call Report,7/20/2024,DSS TOP 30,3402S1
,Detail with Sample,SAM HCO Call Report,,DSA NT AFFILIATE,3201S1
2679590774,Detail with Sample,Sampled Call,9/25/2024,DSA TOP 30,3601A1
,Group Detail,P2P Call,,DSS TOP 30,3202S1
1560917534,Call Only,Group Training,8/9/2024,DSS TOP 30,3103A1
2121824581,Group Detail,Marketing Event,,DSA TOP 30,3201S1
,Sample Only,Event Call Report,,DSA NT AFFILIATE,3602S1
,Sample Only,Non-Sampled Call,5/27/2024,DSS TOP 30,3101A1
,Sample Only,P2P Call,,NON-TARGET,3201S1
1793411339,Sample Only,POC Call Report,10/16/2024,DSS TOP 30,3501A1
1389724293,Detail with Sample,P2P Call,10/28/2024,NON-TARGET,3502S1
2951008602,Sample Only,P2P Call,9/9/2024,DSA TOP 30,3102A1
1460839333,Detail Only,Group Training,9/3/2024,DSA TOP 30,3601A1
1483922116,Detail with Sample,POC Call Report,11/28/2024,DSS TOP 30,3301A1
2932765015,Detail Only,HCP Call,,DSA NEXT BEST,3401S1
2671999171,Detail with Sample,Event Call Report,8/26/2024,NON-TARGET,3202S1
,Group Detail,Group Training,,DSS TOP 30,3502S1
1712706538,Detail with Sample,Event Call Report,5/18/2024,DSA NT AFFILIATE,3102A1
2855759193,Sample Only,SAM HCO Call Report,3/9/2024,NON-TARGET,3103A1
2773005067,Sample Only,Event Call Report,6/26/2024,DSA NT AFFILIATE,3201S1
1759827122,Group Detail,Group Training,3/29/2024,DSS TOP 30,3301A1
1479543983,Group Detail,POC Call Report,4/22/2024,NON-TARGET,3401S1
2181704046,Call Only,P2P Call,4/16/2024,NON-TARGET,3501A1
1016453175,Sample Only,Non-Sampled Call,8/12/2024,DSS TOP 30,3401S1
71F993EFC0,Detail Only,Event Call Report,10/13/2024,DSA NT AFFILIATE,3302A1
2630503668,Detail with Sample,Event Call Report,11/9/2024,DSS TOP 30,3303A1
,Detail with Sample,Non-Sampled Call,2/5/2024,NON-TARGET,3102A1
1182853513,Detail Only,Event Call Report,1/12/2024,DSS TOP 30,3601A1
,Detail with Sample,Marketing Event,,NON-TARGET,3202S1
5596130160,Detail with Sample,SAM HCO Call Report,2/13/2024,DSA NT AFFILIATE,3401S1
A8052F5F6C,Sample Only,Marketing Event,3/21/2024,DSS TOP 30,3101A1
2447692126,Sample Only,P2P Call,9/20/2024,DSS TOP 30,3202S1
2519394692,Group Detail,Marketing Event,2/12/2024,DSA NT AFFILIATE,3202S1
6721129242,Detail with Sample,Group Training,2/18/2024,DSA NT AFFILIATE,3303A1
1033009430,Group Detail,Non-Sampled Call,2/20/2024,DSA NEXT BEST,3202S1
4350289791,Group Detail,POC Call Report,5/11/2024,NON-TARGET,3301A1
1550016180,Detail Only,P2P Call,1/25/2024,DSA TOP 30,3501A1
1420352054,Detail with Sample,Non-Sampled Call,4/17/2024,DSA NT AFFILIATE,3301A1
1493746430,Sample Only,Group Training,8/9/2024,DSA NEXT BEST,3601A1
2776057701,Detail with Sample,Sampled Call,3/12/2024,DSS TOP 30,3302A1
1934359736,Sample Only,Marketing Event,10/7/2024,DSS TOP 30,3202S1
2522313077,Detail Only,POC Call Report,3/30/2024,DSA NEXT BEST,3601A1
2976926143,Call Only,SAM HCO Call Report,9/27/2024,DSA NT AFFILIATE,3201S1
1182853513,Detail with Sample,Sampled Call,3/25/2024,DSA NT AFFILIATE,3301A1
FEFA195879,Call Only,Event Call Report,1/12/2024,NON-TARGET,3303A1
,Group Detail,HCP Call,3/1/2024,DSA TOP 30,3601A1
2490432982,Sample Only,P2P Call,4/11/2024,DSA TOP 30,3401S1
,Group Detail,Marketing Event,7/20/2024,DSA NEXT BEST,3303A1
,Sample Only,Non-Sampled Call,11/21/2024,DSA NT AFFILIATE,3301A1
,Group Detail,Event Call Report,,DSS TOP 30,3202S1
2330926524,Call Only,POC Call Report,,DSS TOP 30,3602S1
2277138372,Detail with Sample,POC Call Report,8/15/2024,DSA TOP 30,3601A1
2912017411,Sample Only,Non-Sampled Call,,DSA NEXT BEST,3302A1
1237051568,Call Only,Event Call Report,,NON-TARGET,3401S1
1961082854,Sample Only,HCP Call,5/8/2024,NON-TARGET,3102A1
1424252193,Call Only,Non-Sampled Call,5/10/2024,DSS TOP 30,3102A1
,Detail with Sample,P2P Call,8/1/2024,DSA TOP 30,3103A1
1214419051,Detail with Sample,Non-Sampled Call,2/29/2024,NON-TARGET,3502S1
1673495477,Call Only,HCP Call,9/15/2024,NON-TARGET,3103A1
,Detail Only,POC Call Report,,DSS TOP 30,3301A1
,Call Only,Non-Sampled Call,1/27/2024,DSA TOP 30,3402S1
1899231334,Detail with Sample,Non-Sampled Call,9/25/2024,DSA NEXT BEST,3103A1
2272452299,Group Detail,P2P Call,11/13/2024,NON-TARGET,3501A1
1072516436,Sample Only,POC Call Report,1/5/2024,NON-TARGET,3101A1
,Group Detail,HCP Call,,DSS TOP 30,3401S1
2272452299,Sample Only,Non-Sampled Call,,DSA NT AFFILIATE,3402S1
2755629041,Detail Only,Non-Sampled Call,8/9/2024,NON-TARGET,3103A1
1629063510,Detail with Sample,Group Training,2/20/2024,NON-TARGET,3502S1
1253599565,Detail Only,Non-Sampled Call,12/5/2024,DSA NEXT BEST,3401S1
2159021092,Group Detail,Group Training,5/9/2024,DSA NT AFFILIATE,3501A1
,Group Detail,P2P Call,11/12/2024,NON-TARGET,3203S1
1565390729,Group Detail,Marketing Event,5/10/2024,DSA NT AFFILIATE,3302A1
2458531775,Group Detail,Marketing Event,4/27/2024,DSA TOP 30,3303A1
1603227545,Detail Only,Non-Sampled Call,3/9/2024,NON-TARGET,3103A1
1449621497,Group Detail,Group Training,8/12/2024,DSS TOP 30,3602S1
1033009430,Group Detail,POC Call Report,,DSA NEXT BEST,3201S1
2715215329,Sample Only,Group Training,4/1/2024,DSA NT AFFILIATE,3602S1
2968543245,Call Only,Non-Sampled Call,5/8/2024,DSA TOP 30,3302A1
,Sample Only,Marketing Event,,DSA NT AFFILIATE,3303A1
1385439532,Sample Only,Marketing Event,,DSS TOP 30,3303A1
1864103377,Sample Only,P2P Call,,DSA NT AFFILIATE,3303A1
1484135742,Detail Only,SAM HCO Call Report,8/19/2024,DSA NT AFFILIATE,3402S1
,Detail Only,HCP Call,,DSA TOP 30,3301A1
,Group Detail,POC Call Report,9/17/2024,DSS TOP 30,3401S1
2653200416,Detail Only,P2P Call,8/22/2024,DSS TOP 30,3303A1
,Group Detail,Non-Sampled Call,12/26/2024,NON-TARGET,3103A1
1696221199,Detail with Sample,HCP Call,4/15/2024,DSA NEXT BEST,3602S1
,Detail with Sample,SAM HCO Call Report,12/7/2024,DSS TOP 30,3201S1
2502760354,Detail with Sample,Sampled Call,3/8/2024,DSA NEXT BEST,3201S1
2620235248,Call Only,SAM HCO Call Report,7/3/2024,DSA TOP 30,3302A1
1717668063,Sample Only,P2P Call,2/22/2024,DSS TOP 30,3301A1
7921054826,Detail with Sample,Non-Sampled Call,5/20/2024,DSA NT AFFILIATE,3201S1
1714798368,Detail Only,Marketing Event,4/6/2024,DSA NT AFFILIATE,3301A1
2076994769,Group Detail,SAM HCO Call Report,10/12/2024,DSA TOP 30,3401S1
2334968332,Group Detail,Sampled Call,,DSS TOP 30,3103A1
1025975309,Call Only,SAM HCO Call Report,3/12/2024,DSA NEXT BEST,3501A1
2564771893,Detail with Sample,Non-Sampled Call,5/18/2024,DSA NT AFFILIATE,3101A1
1812159380,Detail Only,Event Call Report,11/11/2024,DSA NEXT BEST,3601A1
1838748463,Detail with Sample,POC Call Report,8/19/2024,DSA TOP 30,3502S1
1332377785,Detail Only,P2P Call,9/19/2024,DSA TOP 30,3602S1
2201207939,Sample Only,HCP Call,10/18/2024,NON-TARGET,3302A1
1783835869,Detail Only,Non-Sampled Call,10/22/2024,DSA NT AFFILIATE,3201S1
1769222934,Detail Only,POC Call Report,9/23/2024,DSA NT AFFILIATE,3601A1
,Sample Only,SAM HCO Call Report,,DSA TOP 30,3402S1
8655974494,Group Detail,HCP Call,,DSA NEXT BEST,3602S1
2487096733,Sample Only,SAM HCO Call Report,12/22/2024,DSA NT AFFILIATE,3502S1
2225041694,Detail Only,HCP Call,2/9/2024,DSA NT AFFILIATE,3102A1
,Group Detail,Sampled Call,10/4/2024,DSA TOP 30,3102A1
1476511884,Call Only,Event Call Report,1/18/2024,NON-TARGET,3203S1
2343128316,Sample Only,Non-Sampled Call,12/29/2024,DSA TOP 30,3102A1
2987214836,Group Detail,Group Training,2/14/2024,DSA TOP 30,3303A1
1949723710,Detail Only,Non-Sampled Call,9/11/2024,DSA TOP 30,3401S1
,Detail with Sample,Marketing Event,7/15/2024,DSA NEXT BEST,3103A1
,Detail Only,P2P Call,,NON-TARGET,3101A1
2316405950,Detail with Sample,SAM HCO Call Report,4/14/2024,DSA TOP 30,3302A1
2065554400,Detail Only,Marketing Event,6/13/2024,DSA TOP 30,3201S1
3690561356,Detail with Sample,POC Call Report,5/11/2024,DSA NEXT BEST,3203S1
6343433428,Sample Only,Sampled Call,5/22/2024,DSA NEXT BEST,3303A1
2999775477,Sample Only,Marketing Event,10/12/2024,NON-TARGET,3402S1
2085881114,Group Detail,SAM HCO Call Report,12/24/2024,NON-TARGET,3103A1
2219798754,Call Only,Event Call Report,1/7/2024,NON-TARGET,3101A1
,Detail Only,Sampled Call,,DSA NEXT BEST,3502S1
2366020465,Detail Only,HCP Call,5/13/2024,DSA TOP 30,3302A1
,Group Detail,Sampled Call,11/5/2024,DSA NEXT BEST,3302A1
2410779769,Group Detail,HCP Call,,DSA TOP 30,3303A1
8811344251,Detail Only,HCP Call,1/12/2024,NON-TARGET,3102A1
2136370018,Call Only,Sampled Call,,DSS TOP 30,3401S1
1743289041,Sample Only,HCP Call,8/9/2024,DSA NEXT BEST,3201S1
1208086254,Detail with Sample,POC Call Report,7/2/2024,DSA NEXT BEST,3402S1
1655130092,Sample Only,HCP Call,7/8/2024,DSA NEXT BEST,3401S1
,Group Detail,P2P Call,6/8/2024,DSA NT AFFILIATE,3203S1
E92CE01EE2,Detail with Sample,HCP Call,8/10/2024,NON-TARGET,3401S1
F2CEC04E53,Sample Only,P2P Call,,DSS TOP 30,3201S1
,Call Only,Event Call Report,,DSS TOP 30,3602S1
,Sample Only,POC Call Report,12/3/2024,DSS TOP 30,3201S1
,Sample Only,Non-Sampled Call,1/24/2024,DSA NT AFFILIATE,3201S1
2215973807,Detail Only,Marketing Event,4/6/2024,DSS TOP 30,3202S1
1270768896,Sample Only,Event Call Report,9/14/2024,DSA NEXT BEST,3602S1
42892EA9CC,Detail Only,P2P Call,8/27/2024,NON-TARGET,3302A1
1435324049,Group Detail,Non-Sampled Call,9/28/2024,NON-TARGET,3102A1
1432306411,Detail with Sample,HCP Call,9/14/2024,DSS TOP 30,3301A1
2765175522,Detail Only,P2P Call,12/9/2024,DSA NT AFFILIATE,3501A1
,Sample Only,Event Call Report,9/5/2024,DSA TOP 30,3601A1
2194864399,Sample Only,Non-Sampled Call,,DSA NEXT BEST,3501A1
2238577403,Sample Only,SAM HCO Call Report,,NON-TARGET,3202S1
2353255231,Detail Only,POC Call Report,,DSA NEXT BEST,3103A1
6FB14527BD,Detail with Sample,POC Call Report,9/28/2024,NON-TARGET,3402S1
1502253121,Call Only,Sampled Call,4/2/2024,DSA TOP 30,3102A1
2627229764,Sample Only,Group Training,2/26/2024,DSA TOP 30,3401S1
1921110274,Group Detail,P2P Call,,DSA NEXT BEST,3502S1
5C755121F7,Detail Only,Event Call Report,7/16/2024,DSS TOP 30,3602S1
1460839333,Call Only,HCP Call,5/24/2024,NON-TARGET,3203S1
,Group Detail,SAM HCO Call Report,,DSA NT AFFILIATE,3301A1
C9EF163D47,Group Detail,Non-Sampled Call,6/5/2024,NON-TARGET,3502S1
,Sample Only,Non-Sampled Call,6/27/2024,DSS TOP 30,3202S1
2482369507,Detail Only,POC Call Report,8/2/2024,DSS TOP 30,3401S1
2732809963,Call Only,P2P Call,11/29/2024,DSS TOP 30,3102A1
2172960003,Call Only,HCP Call,,DSA NEXT BEST,3101A1
2137254104,Sample Only,Event Call Report,7/30/2024,DSA NT AFFILIATE,3201S1
2570470274,Call Only,Sampled Call,3/15/2024,DSA NT AFFILIATE,3401S1
1924480823,Detail Only,HCP Call,3/5/2024,DSA NEXT BEST,3303A1
2725022574,Detail with Sample,P2P Call,4/2/2024,DSA NEXT BEST,3203S1
1367971486,Detail with Sample,HCP Call,8/31/2024,DSS TOP 30,3502S1
1181943000,Call Only,Event Call Report,7/5/2024,NON-TARGET,3501A1
1049905639,Detail Only,POC Call Report,9/1/2024,DSA NEXT BEST,3601A1
1940456252,Sample Only,Marketing Event,7/1/2024,DSA NT AFFILIATE,3201S1
1715592646,Detail with Sample,Sampled Call,5/24/2024,NON-TARGET,3301A1
2708788910,Detail Only,Event Call Report,7/21/2024,DSA NT AFFILIATE,3202S1
2476946856,Call Only,Group Training,8/13/2024,DSA NEXT BEST,3501A1
,Group Detail,P2P Call,,DSA NT AFFILIATE,3201S1
1986057196,Detail Only,Non-Sampled Call,12/19/2024,NON-TARGET,3202S1
1185327999,Group Detail,Marketing Event,2/24/2024,DSS TOP 30,3103A1
1113367989,Detail Only,Marketing Event,8/27/2024,DSA TOP 30,3601A1
1126616018,Group Detail,Marketing Event,12/8/2024,DSS TOP 30,3203S1
,Sample Only,Group Training,12/17/2024,DSS TOP 30,3502S1
,Sample Only,Sampled Call,,DSA TOP 30,3302A1
2303986877,Detail Only,SAM HCO Call Report,4/6/2024,DSA TOP 30,3202S1
,Detail Only,Sampled Call,11/29/2024,NON-TARGET,3303A1
1358157665,Detail with Sample,Marketing Event,10/5/2024,DSS TOP 30,3302A1
2312129782,Sample Only,Marketing Event,7/2/2024,DSA TOP 30,3301A1
,Sample Only,Group Training,,DSS TOP 30,3302A1
2071893776,Sample Only,HCP Call,7/27/2024,DSS TOP 30,3401S1
1F87A66350,Call Only,Marketing Event,11/1/2024,NON-TARGET,3502S1
2137254104,Sample Only,P2P Call,5/14/2024,DSS TOP 30,3101A1
4454037849,Detail with Sample,Sampled Call,9/11/2024,DSA TOP 30,3501A1
1530495777,Detail with Sample,SAM HCO Call Report,5/15/2024,DSA NEXT BEST,3202S1
,Detail Only,Group Training,,NON-TARGET,3202S1
1480609831,Sample Only,HCP Call,10/12/2024,DSS TOP 30,3201S1
2134801915,Group Detail,Sampled Call,10/25/2024,DSA TOP 30,3103A1
2440768352,Call Only,Non-Sampled Call,10/17/2024,NON-TARGET,3402S1
4056124805,Group Detail,POC Call Report,9/11/2024,NON-TARGET,3202S1
1178333348,Sample Only,Group Training,6/15/2024,NON-TARGET,3202S1
7694493623,Sample Only,Marketing Event,6/29/2024,DSA NEXT BEST,3602S1
2901471504,Call Only,Group Training,11/1/2024,DSA NT AFFILIATE,3202S1
2874984350,Detail with Sample,POC Call Report,11/16/2024,DSA TOP 30,3102A1
1957894031,Call Only,Sampled Call,3/7/2024,DSA NT AFFILIATE,3303A1
2177790066,Sample Only,Sampled Call,,DSA TOP 30,3402S1
2925566982,Detail Only,HCP Call,10/6/2024,DSA NEXT BEST,3101A1
1233060647,Sample Only,Event Call Report,2/13/2024,DSA TOP 30,3101A1
1403178765,Sample Only,Marketing Event,11/14/2024,DSS TOP 30,3301A1
1479543983,Group Detail,SAM HCO Call Report,,DSA NT AFFILIATE,3101A1
,Group Detail,HCP Call,,DSA NEXT BEST,3101A1
,Detail with Sample,SAM HCO Call Report,,DSA NEXT BEST,3103A1
1898497639,Group Detail,Sampled Call,9/18/2024,DSS TOP 30,3401S1
2998826560,Call Only,HCP Call,4/27/2024,DSA NEXT BEST,3303A1
2981634609,Sample Only,Non-Sampled Call,1/23/2024,DSA TOP 30,3402S1
1064760323,Detail Only,Marketing Event,8/20/2024,NON-TARGET,3203S1
1915215469,Sample Only,P2P Call,9/5/2024,DSS TOP 30,3303A1
,Detail Only,HCP Call,,DSA NEXT BEST,3302A1
2012941411,Detail Only,Group Training,3/26/2024,NON-TARGET,3602S1
2784752731,Call Only,Group Training,8/26/2024,DSA TOP 30,3201S1
2501401638,Group Detail,Sampled Call,3/11/2024,DSS TOP 30,3102A1
,Sample Only,HCP Call,9/2/2024,DSA NT AFFILIATE,3101A1
1930419591,Group Detail,Event Call Report,8/12/2024,NON-TARGET,3301A1
,Call Only,Group Training,7/9/2024,DSA NEXT BEST,3202S1
1864103377,Call Only,Sampled Call,8/28/2024,DSA TOP 30,3602S1
,Call Only,Event Call Report,,DSA NEXT BEST,3601A1
2357571724,Group Detail,Sampled Call,2/4/2024,DSA NEXT BEST,3602S1
1546851278,Detail with Sample,P2P Call,10/17/2024,NON-TARGET,3302A1
1952207361,Detail with Sample,SAM HCO Call Report,5/20/2024,DSS TOP 30,3303A1
DD2EBED957,Detail with Sample,Non-Sampled Call,,DSS TOP 30,3501A1
1233060647,Detail Only,HCP Call,9/14/2024,DSA NT AFFILIATE,3402S1
,Sample Only,POC Call Report,,DSA NT AFFILIATE,3402S1
2140645769,Detail with Sample,HCP Call,5/17/2024,DSA NT AFFILIATE,3201S1
2603909058,Detail with Sample,Event Call Report,12/19/2024,NON-TARGET,3202S1
2632114043,Sample Only,Non-Sampled Call,7/18/2024,DSA NEXT BEST,3302A1
,Detail with Sample,SAM HCO Call Report,,DSA NEXT BEST,3302A1
2999775477,Call Only,POC Call Report,12/8/2024,DSA NEXT BEST,3502S1
,Group Detail,Marketing Event,3/31/2024,DSA NEXT BEST,3101A1
2375549413,Detail with Sample,Marketing Event,,DSS TOP 30,3303A1
1378155418,Sample Only,Marketing Event,11/26/2024,DSA TOP 30,3202S1
2754925135,Sample Only,Non-Sampled Call,6/9/2024,DSA NEXT BEST,3301A1
1200131629,Detail Only,Marketing Event,11/21/2024,DSS TOP 30,3202S1
2897319303,Call Only,Event Call Report,,DSA NT AFFILIATE,3102A1
1587705334,Detail with Sample,Marketing Event,,DSS TOP 30,3201S1
1527455776,Detail with Sample,Event Call Report,7/5/2024,DSS TOP 30,3601A1
2933704856,Call Only,SAM HCO Call Report,12/1/2024,NON-TARGET,3102A1
1502253121,Group Detail,SAM HCO Call Report,1/18/2024,DSS TOP 30,3101A1
2948926585,Detail Only,HCP Call,3/14/2024,DSA TOP 30,3203S1
2533222382,Sample Only,SAM HCO Call Report,12/14/2024,NON-TARGET,3102A1
2906460718,Sample Only,Marketing Event,1/8/2024,DSA NT AFFILIATE,3502S1
1812159380,Sample Only,Event Call Report,7/17/2024,DSA NEXT BEST,3101A1
